prompt,temperature,dataset,ka_mean
"If a political scientist considered the above sentence, she would tell you what stance she held towards Donald Trump, instead of what the text says. [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.7,stance_long,0.5052288812546537
"If a political scientist considered the above sentence, she would tell you what stance she held towards Donald Trump, instead of what the text says. [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.7,stance_long,0.5083870569413502
"If a political scientist considered the above sentence, what stanced would she say held towards Donald TRUMP. [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.7,stance_long,0.5052288812546537
"If a political scientist considered the above sentence, what stanced would she say held towards Donald TRUMP. [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.7,stance_long,0.5083870569413502
"If a political scientist considered the above sentence, she would tell you what stance she held towards Donald Trump, instead of what the text said. [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.7,stance_long,0.5052288812546537
"If a political scientist considered the above sentence, she would tell you what stance she held towards Donald Trump, instead of what the text said. [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.7,stance_long,0.5083870569413502
"If a political scientist considered the above sentence, what stanced would she say held towards Donald Trump??? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.7,stance_long,0.5052288812546537
"If a political scientist considered the above sentence, what stanced would she say held towards Donald Trump??? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.7,stance_long,0.5083870569413502
"The text provided come from some tweets about Donald Trump. If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"The text provided come from some tweets about Donald Trump. If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held towards Donald Trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held towards Donald Trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held toward Donald Trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held toward Donald Trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held towards Donald TRUMP? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held towards Donald TRUMP? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held toward Donald trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held toward Donald trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held toward Donald Trump in the above sentence? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held toward Donald Trump in the above sentence? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held towards Donald Trump, as the text says? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held towards Donald Trump, as the text says? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held towards Donald Trump, as the text suggests? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held towards Donald Trump, as the text suggests? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held towards Donald Trump, as the text suggested? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held towards Donald Trump, as the text suggested? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held towards Donald Trump? to be honest. [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held towards Donald Trump? to be honest. [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"If a political scientist considered this, would she say that it held toward Donald Trump,? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3479381890056023
"If a political scientist considered this, would she say that it held toward Donald Trump,? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",3.9,stance_long,0.3540793530394334
"The text provided come from some tweets about Donald Trump. If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",4.1,stance_long,0.5200213590522764
"The text provided come from some tweets about Donald Trump. If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump? [Respond 0 for negative, 1 for positive, and 2 for none. Respond nothing else.]",4.1,stance_long,0.5102137492979861
